-0.9480674089043997;-0.9203518922635235;-1.0;-0.09619686800894867;0.04512067156348376;-0.31707317073170727;-1.0;-0.9939789026761476;-0.9760911005070829;0.5456919060052221;-0.0678733031674208;-0.9614093959731543;-0.012987012987013102;-0.993570854540584;0.10000000000000009;-0.4585987261146497;0.6469366562824506;-0.5527210884353742;0.33333333333333326;0.6666666666666667;-0.9219088937093275;-0.4893617021276596;-0.5454545454545456;-0.6589861751152073;-0.8476658476658476;-0.3987206823027718;-0.45245559038662486;-0.6361788617886179;0.8378378378378377;0.15540540540540548;-0.7777777777777778;-0.09624796084828713;
-0.9958311357449445;-0.9966544834635304;-0.08227848101265822;0.646532438478747;0.6474291710388249;0.19127086007702165;0.2450175849941385;-0.9967874956556045;-0.8524849557081096;0.6031331592689297;-0.3846153846153847;-0.8376677852348993;-1.0;-1.0;0.6000000000000001;0.03821656050955413;0.5098650051921081;-0.488095238095238;-0.33333333333333337;-0.33333333333333337;0.4577006507592192;0.1063829787234043;0.13636363636363624;-0.1198156682027649;-0.30712530712530706;-0.4584221748400853;-0.16614420062695934;0.09959349593495936;0.7037037037037035;0.45270270270270285;0.5555555555555556;-0.08972267536704737;
-0.940852344426976;-0.7091493698153714;0.11708860759493667;0.4899328859060401;0.5823714585519413;0.3478818998716302;0.0738569753810081;-0.9424661137151391;-0.8127779923501489;0.6605744125326372;-0.35746606334841635;-0.78376677852349;-1.0;-1.0;0.3999999999999999;-0.2866242038216561;-0.04672897196261683;-0.2772108843537414;0.6666666666666667;0.33333333333333326;-0.1323210412147504;-0.19148936170212771;-0.5000000000000001;-0.33179723502304137;-0.4004914004914004;-0.24946695095948823;-0.3939393939393939;-0.4349593495934959;0.4814814814814814;0.006756756756756799;-0.33333333333333337;-0.15823817292006515;
-0.999904761148898;-0.9999430934915318;-1.0;-1.0;0.8006295907660022;-1.0;-1.0;-1.0;-1.0;0.46736292428198456;0.08597285067873295;0.24769295302013417;-0.22077922077922074;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9132321041214753;0.8723404255319149;0.5909090909090908;0.8018433179723503;0.5085995085995085;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.04730831973898875;
-0.9567254862773081;-0.847757016535859;0.3512658227848102;-1.0;0.21930745015739772;-1.0;-0.33411488862837047;-0.9824063724062785;-0.9147303240596539;0.6240208877284597;-0.7375565610859729;-0.9588926174496645;-1.0;-1.0;0.0;-0.5796178343949044;0.43509865005192094;-0.45408163265306123;0.6666666666666667;0.6666666666666667;0.1583514099783081;-0.36170212765957455;-0.40909090909090917;-0.44239631336405527;-0.7936117936117936;-0.4584221748400853;-0.6050156739811913;-0.2682926829268293;0.6496496496496498;0.09459459459459474;-0.11111111111111116;0.24632952691680265;
-0.9998686858265109;-0.9999461464158058;-1.0;-1.0;0.6369359916054567;-1.0;-1.0;-1.0;-1.0;0.46736292428198456;-0.5656108597285068;-0.768246644295302;-1.0;-1.0;0.3999999999999999;-1.0;-1.0;-1.0;-0.6666666666666667;-0.6666666666666667;0.6138828633405642;0.06382978723404253;0.18181818181818166;0.26728110599078336;0.017199017199017286;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-0.6378466557911908;
-0.9365233057405218;-0.6658039509724785;0.3196202531645569;0.5749440715883669;0.7313746065057711;0.5507060333761233;0.34349355216881583;-0.9178932734667806;-0.7502211479760288;0.5300261096605745;-0.7375565610859729;-0.7084731543624161;0.4025974025974026;-0.8240021430484865;0.7;-0.5796178343949044;0.1547248182762202;-0.34523809523809523;-0.6666666666666667;-0.6666666666666667;0.3622559652928419;0.14893617021276606;-0.09090909090909105;-0.05069124423963123;-0.22850122850122856;-0.05117270788912576;-0.31870428422152564;-0.17073170731707332;0.3153153153153152;0.177927927927928;0.33333333333333326;0.269168026101142;
-0.9956868344553961;-0.9965561793019061;-0.0031645569620253333;0.1498881431767336;0.584470094438615;0.10141206675224645;0.21219226260257917;-0.9975765318103683;-0.8925906083749673;0.6240208877284597;-0.08597285067873317;-0.8148070469798658;-0.4285714285714285;-0.97589070452719;0.30000000000000004;0.07006369426751591;0.6614745586708204;-0.5612244897959183;0.33333333333333326;0.0;-0.02386117136659427;0.02127659574468077;0.18181818181818166;-0.009216589861751112;-0.375921375921376;0.010660980810234477;-0.15360501567398122;0.12398373983739819;0.6956956956956957;0.5472972972972974;0.5555555555555556;-0.4094616639477976;
-0.9639405507547318;-0.061861038214063746;-0.04113924050632911;-0.05145413870246096;0.9706190975865687;0.8639281129653402;0.8499413833528724;-0.8884734968391588;-0.39076535888267316;0.5979112271540472;-0.14932126696832582;-0.05788590604026844;0.35064935064935066;-0.1331368872220734;1.0;-0.6369426751592356;0.2710280373831777;-0.3877551020408163;-1.0;-1.0;0.6746203904555317;0.7021276595744681;0.9090909090909085;0.838709677419355;0.7837837837837835;0.9914712153518126;0.6175548589341693;0.5995934959349594;0.26126126126126126;0.8220720720720722;1.0;-0.0636215334420881;
-0.9870287570824877;-0.9899323105629959;-0.034810126582278555;0.3646532438478747;0.9055613850996853;0.871630295250321;0.8827667057444315;-0.9608112043133976;-0.4019037414499832;0.5143603133159269;-0.0678733031674208;0.0776006711409396;0.4025974025974026;-0.24537905170104468;0.6000000000000001;-0.6114649681528663;-0.5970924195223261;-0.11904761904761907;-1.0;-1.0;0.7353579175704992;0.7021276595744681;0.6818181818181817;0.8986175115207375;0.6511056511056512;0.7249466950959489;0.5360501567398119;0.6971544715447153;-0.0010010010010010895;0.617117117117117;0.5555555555555556;-0.0016313213703098572;
