-0.48052065553587375;-0.9920594921997452;-1.0;-0.09619686800894867;0.04512067156348376;-0.31707317073170727;
-0.5815308367127853;-0.9996898191438007;-0.08227848101265822;0.646532438478747;0.6474291710388247;0.19127086007702165;
-0.9408384811849417;-0.7091700329634325;0.11708860759493667;0.4899328859060401;0.5823714585519413;0.3478818998716302;
-0.9999904761829176;-0.9943092803547687;-1.0;-1.0;0.8006295907660022;-1.0;
-0.9567115096555993;-0.84777935541243;0.3512658227848102;-1.0;0.21930745015739772;-1.0;
-0.999986868676447;-0.9946145764730752;-1.0;-1.0;0.6369359916054564;-1.0;
-0.936509473420217;-0.6658240900862902;0.3196202531645569;0.5749440715883669;0.7313746065057714;0.5507060333761233;
-0.9956725795381223;-0.9996800496680149;-0.0031645569620253333;0.1498881431767336;0.584470094438615;0.10141206675224645;
-0.9639265225968072;-0.06187387582336834;-0.04113924050632911;-0.05145413870246096;0.9706190975865687;0.8639281129653402;
-0.9870145640086727;-0.99901755709129;-0.034810126582278555;0.3646532438478747;0.9055613850996853;0.871630295250321;
-0.9855715614204311;-0.9990153589592382;0.06645569620253178;-1.0;0.5886673662119621;0.3222079589216946;
-0.9999438671993174;-0.9999021831236946;-1.0;-1.0;0.6935991605456453;-1.0;
-0.998125683938133;-0.99074342169295;-1.0;-1.0;0.775445960125918;0.5994865211810014;
-0.7619061602429843;-0.9984348078606667;0.015822784810126667;0.7181208053691273;0.2759706190975866;0.10654685494223348;
-0.9999582972251998;-0.9947733304545945;-1.0;-1.0;0.6789087093389297;-1.0;
-0.9855715614204311;-0.9975466403932898;-0.16139240506329122;-0.02908277404921711;0.695697796432319;0.4249037227214376;
-0.9841285588321895;-0.9996546490309718;-0.1803797468354431;0.06040268456375819;0.9223504721930744;0.7792041078305518;
-0.9999438671993174;-0.9997458715111217;-1.0;0.5123042505592839;0.4858342077649527;-1.0;
-0.9841285588321895;-0.9986735494251824;0.15506329113924044;-0.40044742729306493;0.0807974816369359;0.245186136071887;
-0.9998861470957877;-0.9995556109701932;0.22784810126582267;0.2796420581655481;0.28436516264428113;-1.0;
-0.9841285588321895;-0.8677333875864889;0.48734177215189867;0.04250559284116329;0.4543546694648479;0.45057766367137364;
-0.9943738772087048;-0.9993992993576203;0.06962025316455689;0.1319910514541387;0.6117523609653726;0.3068035943517329;
