11000.0;1.386E9
2.0;1.6377742E7
0.0;63.2
0.0;44.7
0.0;0.953
0.0;7.79
0.0;85.3
0.0;21291.8
0.0;160526.0
-28.1;10.2
0.0;22.1
0.0;9536.0
0.0;7.7
0.0;7466.0
0.0;20.0
0.0;31.4
0.0;96.3
0.0;117.6
1.0;7.0
1.0;7.0
-2.96;1.65
-2.5;2.2
-2.3;2.1
-2.31;2.03
-1.83;2.24
0.0;93.8
0.0;95.7
0.0;98.4
0.0;99.9
0.0;88.8
0.0;90.0
0.0;61.3
